chrom	start	end	gene	category	width_kb	fixed_alu	ALU_count	LINE1_count	SVA_count
chr1	43944950	43948950	IPO13	Housekeeping	4.0	1	0	0	0
chr1	43972487	43976487	ATP6V0B	Housekeeping	4.0	0	0	0	0
chr1	44353260	44357260	ERI3	Housekeeping	4.0	1	0	0	0
chr1	44773251	44777251	RPS8	Housekeeping	4.0	6	0	0	0
chr1	45008950	45012950	UROD	Housekeeping	4.0	0	0	0	0
chr1	45548543	45552543	AKR1A1	Housekeeping	4.0	7	0	0	0
chr1	46301616	46305616	LRRC41	Housekeeping	4.0	3	0	0	0
chr1	46301698	46305698	UQCRH	Housekeeping	4.0	3	0	0	0
chr1	46671867	46675867	ATPAF1	Housekeeping	4.0	1	1	0	0
chr1	46717146	46721146	EFCAB14	Housekeeping	4.0	1	0	0	0
chr1	47331790	47335790	CMPK1	Housekeeping	4.0	4	0	0	0
chr1	51234273	51238273	RNF11	Housekeeping	4.0	1	0	0	0
chr1	52053772	52057772	TXNDC12	Housekeeping	4.0	0	0	0	0
chr1	52054199	52058199	BTF3L4	Housekeeping	4.0	0	0	0	0
chr1	52402602	52406602	PRPF38A	Housekeeping	4.0	2	0	0	0
chr1	52724453	52728453	ZYG11B	Housekeeping	4.0	4	0	1	0
chr1	53236518	53240518	MAGOH	Housekeeping	4.0	6	0	0	0
chr1	53944077	53948077	LRRC42	Housekeeping	4.0	2	0	0	0
chr1	54051504	54055504	TMEM59	Housekeeping	4.0	1	0	0	0
chr1	54182041	54186041	MRPL37	Housekeeping	4.0	2	0	0	0
chr1	65065754	65069754	JAK1	Housekeeping	4.0	0	0	0	0
chr1	65418587	65422587	LEPROT	Housekeeping	4.0	0	0	0	0
chr1	67428415	67432415	SERBP1	Housekeeping	4.0	0	0	0	0
chr1	71079289	71083289	ZRANB2	Housekeeping	4.0	0	0	0	0
chr1	75784197	75788197	RABGGTB	Housekeeping	4.0	5	0	0	0
chr1	77977110	77981110	FUBP1	Housekeeping	4.0	2	0	0	1
chr1	84477259	84481259	RPF1	Housekeeping	4.0	2	0	0	0
chr1	86702570	86706570	SH3GLB1	Housekeeping	4.0	1	0	0	0
chr1	86912424	86916424	SELENOF	Housekeeping	4.0	0	0	0	0
chr1	87326880	87330880	LMO4	Housekeeping	4.0	0	1	0	0
chr1	88889944	88893944	GTF2B	Housekeeping	4.0	2	0	0	0
chr1	92830013	92834013	RPL5	Housekeeping	4.0	4	0	0	0
chr1	100036095	100040095	MFSD14A	Housekeeping	4.0	2	0	0	0
chr1	108690310	108694310	PRPF38B	Housekeeping	4.0	1	1	0	0
chr1	108744674	108748674	STXBP3	Housekeeping	4.0	3	0	0	0
chr1	109088764	109092764	TMEM167B	Housekeeping	4.0	4	0	0	0
chr1	109424448	109428448	PSMA5	Housekeeping	4.0	6	0	0	0
chr1	109982765	109986765	AHCYL1	Housekeeping	4.0	1	0	0	0
chr1	110405942	110409942	LAMTOR5	Housekeeping	4.0	4	0	0	0
chr1	111540218	111544218	RAP1A	Housekeeping	4.0	1	0	0	0
chr1	112617805	112621805	CAPZA1	Housekeeping	4.0	2	0	0	0
chr1	112705434	112709434	RHOC	Housekeeping	4.0	2	0	0	0
chr1	113927324	113931324	HIPK1	Housekeeping	4.0	1	1	0	0
chr1	114579629	114583629	BCAS2	Housekeeping	4.0	4	0	0	0
chr1	117365449	117369449	MAN1A2	Housekeeping	4.0	0	0	0	0
chr1	145822053	145826053	POLR3C	Housekeeping	4.0	3	0	0	0
chr1	145962690	145966690	POLR3GL	Housekeeping	4.0	3	2	0	0
chr1	150319479	150323479	PRPF3	Housekeeping	4.0	7	0	0	0
chr1	150361091	150365091	RPRD2	Housekeeping	4.0	4	0	0	2
chr1	150627612	150631612	ENSA	Housekeeping	4.0	5	0	0	0
chr1	150874708	150878708	ARNT	Housekeeping	4.0	4	0	0	0
chr1	150973003	150977003	CERS2	Housekeeping	4.0	3	0	0	0
chr1	151068325	151072325	CDC42SE1	Housekeeping	4.0	5	0	0	0
chr1	151252709	151256709	PSMD4	Housekeeping	4.0	10	0	0	0
chr1	151397560	151401560	PSMB4	Housekeeping	4.0	4	0	0	0
chr1	151610006	151614006	SNX27	Housekeeping	4.0	2	1	0	1
chr1	151761496	151765496	MRPL9	Housekeeping	4.0	1	0	0	0
chr1	153534244	153538244	S100A6	Housekeeping	4.0	1	0	0	1
chr1	153631982	153635982	CHTOP	Housekeeping	4.0	7	1	0	0
chr1	153656703	153660703	SNAPIN	Housekeeping	4.0	12	0	0	0
chr1	153944718	153948718	DENND4B	Housekeeping	4.0	0	1	0	0
chr1	153966184	153970184	SLC39A1	Housekeeping	4.0	4	0	0	0
chr1	153975674	153979674	JTB	Housekeeping	4.0	4	1	0	0
chr1	153984358	153988358	RAB13	Housekeeping	4.0	4	0	0	0
chr1	153988762	153992762	RPS27	Housekeeping	4.0	6	0	0	0
chr1	154192648	154196648	TPM3	Housekeeping	4.0	2	1	0	0
chr1	154218637	154222637	C1orf43	Housekeeping	4.0	0	0	0	0
chr1	154557028	154561028	UBE2Q1	Housekeeping	4.0	2	0	0	0
chr1	154934719	154938719	PMVK	Housekeeping	4.0	4	0	0	0
chr1	155171475	155175475	KRTCAP2	Housekeeping	4.0	1	0	0	0
chr1	155260433	155264433	SCAMP3	Housekeeping	4.0	1	0	0	0
chr1	155932413	155936413	KHDC4	Housekeeping	4.0	4	2	0	0
chr1	156018951	156022951	SSR2	Housekeeping	4.0	4	0	0	0
chr1	156051798	156055798	UBQLN4	Housekeeping	4.0	1	0	0	0
chr1	156052782	156056782	LAMTOR2	Housekeeping	4.0	1	0	0	0
chr1	156210982	156214982	PMF1-BGLAP	Housekeeping	4.0	4	2	0	0
chr1	156210993	156214993	PMF1	Housekeeping	4.0	4	2	0	0
chr1	156599496	156603496	GPATCH4	Housekeeping	4.0	5	1	0	0
chr1	156739590	156743590	MRPL24	Housekeeping	4.0	1	0	0	1
chr1	156748610	156752610	PRCC	Housekeeping	4.0	0	0	0	0
chr1	160096943	160100943	IGSF8	Housekeeping	4.0	0	0	0	0
chr1	160203380	160207380	PEA15	Housekeeping	4.0	1	0	0	0
chr1	160341566	160345566	COPA	Housekeeping	4.0	1	1	0	0
chr1	161116055	161120055	PFDN2	Housekeeping	4.0	4	0	0	1
chr1	161175968	161179968	B4GALT3	Housekeeping	4.0	3	0	0	0
chr1	161764298	161768298	ATF6	Housekeeping	4.0	3	0	1	1
chr1	165629213	165633213	MGST3	Housekeeping	4.0	0	0	0	0
chr1	165696562	165700562	ALDH9A1	Housekeeping	4.0	5	0	0	0
chr1	167551805	167555805	CREG1	Housekeeping	4.0	1	0	1	0
chr1	167719192	167723192	MPZL1	Housekeeping	4.0	2	0	0	0
chr1	167935072	167939072	MPC2	Housekeeping	4.0	0	0	0	1
chr1	173475330	173479330	PRDX6	Housekeeping	4.0	0	0	0	0
chr1	175021425	175025425	MRPS14	Housekeeping	4.0	1	0	0	0
chr1	179023804	179027804	FAM20B	Housekeeping	4.0	0	0	0	0
chr1	179080070	179084070	TOR3A	Housekeeping	4.0	2	0	0	0
chr1	179880042	179884042	TOR1AIP1	Housekeeping	4.0	1	0	0	0
chr1	180152869	180156869	QSOX1	Housekeeping	4.0	0	0	0	0
chr1	186373838	186377838	ODR4	Housekeeping	4.0	1	0	0	0
chr1	193104114	193108114	GLRX2	Housekeeping	4.0	2	0	1	0
chr1	201169574	201173574	TMEM9	Housekeeping	4.0	0	0	0	0
chr1	201827149	201831149	IPO9	Housekeeping	4.0	3	0	0	0
chr1	201953503	201957503	TIMM17A	Housekeeping	4.0	4	0	0	1
chr1	202142743	202146743	ARL8A	Housekeeping	4.0	2	0	0	0
chr1	202956572	202960572	ADIPOR1	Housekeeping	4.0	3	0	0	0
chr1	202965275	202969275	CYB5R1	Housekeeping	4.0	2	0	0	0
chr1	203005374	203009374	TMEM183A	Housekeeping	4.0	2	0	0	0
chr1	203859599	203863599	SNRPE	Housekeeping	4.0	5	0	0	0
chr1	205748182	205752182	NUCKS1	Housekeeping	4.0	1	0	0	0
chr1	206610465	206614465	EIF2D	Housekeeping	4.0	6	0	0	0
chr1	206682905	206686905	MAPKAPK2	Housekeeping	4.0	0	0	0	0
chr1	211828763	211832763	LPGAT1	Housekeeping	4.0	0	0	0	0
chr1	212283410	212287410	PPP2R5A	Housekeeping	4.0	1	0	0	0
chr1	212430920	212434920	NENF	Housekeeping	4.0	1	0	0	0
chr1	222711210	222715210	AIDA	Housekeeping	4.0	2	0	0	0
chr1	225775813	225779813	SRP9	Housekeeping	4.0	3	0	0	0
chr1	226184741	226188741	ACBD3	Housekeeping	4.0	4	0	0	0
chr1	226406154	226410154	PARP1	Housekeeping	4.0	4	0	0	0
chr1	228137962	228141962	GUK1	Housekeeping	4.0	5	0	0	1
chr1	228485382	228489382	RNF187	Housekeeping	4.0	3	0	0	0
chr1	229269062	229273062	RAB4A	Housekeeping	4.0	1	0	0	0
chr1	229556707	229560707	ABCB10	Housekeeping	4.0	3	0	0	0
chr1	231526541	231530541	TSNAX	Housekeeping	4.0	1	0	0	0
chr1	231526653	231530653	TSNAX-DISC1	Housekeeping	4.0	1	0	0	0
chr1	234371456	234375456	COA6	Housekeeping	4.0	2	0	0	0
chr1	234608178	234612178	IRF2BP2	Housekeeping	4.0	0	0	0	0
chr1	235126837	235130837	TOMM20	Housekeeping	4.0	4	0	0	1
chr1	248836210	248840210	ZNF672	Housekeeping	4.0	3	0	0	0
chr10	929821	933821	LARP4B	Housekeeping	4.0	1	0	0	0
chr10	5840132	5844132	GDI2	Housekeeping	4.0	5	0	0	0
chr10	5888203	5892203	FBH1	Housekeeping	4.0	1	0	0	0
chr10	6087034	6091034	RBM17	Housekeeping	4.0	0	2	0	0
chr10	12193965	12197965	CDC123	Housekeeping	4.0	4	0	0	0
chr10	13097449	13101449	OPTN	Housekeeping	4.0	3	0	0	0
chr10	13584939	13588939	PRPF18	Housekeeping	4.0	4	0	0	0
chr10	14836306	14840306	HSPA14	Housekeeping	4.0	2	0	0	1
chr10	22001769	22005769	DNAJC1	Housekeeping	4.0	1	1	0	0
chr10	22314388	22318388	COMMD3-BMI1	Housekeeping	4.0	0	1	0	0
chr10	22319099	22323099	BMI1	Housekeeping	4.0	0	0	0	0
chr10	32054425	32058425	KIF5B	Housekeeping	4.0	1	3	0	0
chr10	42780795	42784795	BMS1	Housekeeping	4.0	1	0	0	0
chr10	43136445	43140445	CSGALNACT2	Housekeeping	4.0	2	0	0	1
chr10	43646881	43650881	ZNF32	Housekeeping	4.0	3	0	0	0
chr10	44998923	45002923	ZNF22	Housekeeping	4.0	0	1	0	0
chr10	62802720	62806720	ADO	Housekeeping	4.0	1	0	0	0
chr10	68329174	68333174	HNRNPH3	Housekeeping	4.0	4	0	0	0
chr10	68899286	68903286	DDX50	Housekeeping	4.0	2	1	0	0
chr10	69121512	69125512	VPS26A	Housekeeping	4.0	3	0	0	0
chr10	70168523	70172523	SAR1A	Housekeeping	4.0	3	0	0	0
chr10	70231911	70235911	PPA1	Housekeeping	4.0	2	0	0	0
chr10	70402145	70406145	EIF4EBP2	Housekeeping	4.0	2	0	0	0
chr10	70886565	70890565	PCBD1	Housekeeping	4.0	0	0	0	0
chr10	73245255	73249255	DNAJC9	Housekeeping	4.0	1	0	0	0
chr10	73250693	73254693	MRPS16	Housekeeping	4.0	1	1	0	0
chr10	73780047	73784047	CHCHD1	Housekeeping	4.0	3	0	0	0
chr10	74148842	74152842	AP3M1	Housekeeping	4.0	3	0	0	0
chr10	78031760	78035760	RPS24	Housekeeping	4.0	5	0	0	0
chr10	80203572	80207572	ANXA11	Housekeeping	4.0	2	0	0	0
chr10	84137482	84141482	GHITM	Housekeeping	4.0	1	1	0	0
chr10	91161012	91165012	PCGF5	Housekeeping	4.0	0	0	0	0
chr10	91796426	91800426	TNKS2	Housekeeping	4.0	0	0	0	0
chr10	96585452	96589452	TM9SF3	Housekeeping	4.0	0	1	0	0
chr10	97424191	97428191	PGAM1	Housekeeping	4.0	4	0	0	0
chr10	99620793	99624793	SLC25A28	Housekeeping	4.0	3	0	0	0
chr10	99700558	99704558	CUTC	Housekeeping	4.0	3	0	0	0
chr10	100284680	100288680	BLOC1S2	Housekeeping	4.0	4	1	0	1
chr10	100985515	100989515	MRPL43	Housekeeping	4.0	0	0	0	0
chr10	101693295	101697295	FBXW4	Housekeeping	4.0	1	1	0	0
chr10	101816465	101820465	OGA	Housekeeping	4.0	3	0	0	0
chr10	102243371	102247371	GBF1	Housekeeping	4.0	1	0	0	0
chr10	102430584	102434584	CUEDC2	Housekeeping	4.0	4	0	0	0
chr10	102500712	102504712	ACTR1A	Housekeeping	4.0	2	0	0	0
chr10	102852259	102856259	BORCS7	Housekeeping	4.0	8	1	0	0
chr10	102852272	102856272	BORCS7-ASMT	Housekeeping	4.0	9	1	0	0
chr10	104233356	104237356	GSTO1	Housekeeping	4.0	1	1	0	0
chr10	112445572	112449572	ZDHHC6	Housekeeping	4.0	2	0	0	0
chr10	118753249	118757249	CACUL1	Housekeeping	4.0	2	0	0	0
chr10	119078817	119082817	EIF3A	Housekeeping	4.0	4	0	0	0
chr10	119890556	119894556	MCMBP	Housekeeping	4.0	3	0	0	0
chr10	121926801	121930801	ATE1	Housekeeping	4.0	2	0	0	0
chr10	121973217	121977217	NSMCE4A	Housekeeping	4.0	3	0	0	0
chr10	123006812	123010812	IKZF5	Housekeeping	4.0	0	0	0	0
chr10	124940123	124944123	ZRANB1	Housekeeping	4.0	3	0	0	0
chr10	125821546	125825546	BCCIP	Housekeeping	4.0	2	1	0	0
chr10	130134391	130138391	GLRX3	Housekeeping	4.0	2	0	0	0
chr11	205399	209399	BET1L	Housekeeping	4.0	1	0	0	0
chr11	205708	209708	RIC8A	Housekeeping	4.0	1	0	0	0
chr11	446268	450268	PTDSS2	Housekeeping	4.0	4	0	0	0
chr11	745415	749415	TALDO1	Housekeeping	4.0	3	2	0	0
chr11	775488	779488	GATD1	Housekeeping	4.0	3	0	0	0
chr11	803438	807438	RPLP2	Housekeeping	4.0	4	0	0	0
chr11	840529	844529	POLR2L	Housekeeping	4.0	3	0	0	0
chr11	913058	917058	CHID1	Housekeeping	4.0	9	0	0	0
chr11	922881	926881	AP2A2	Housekeeping	4.0	3	0	0	0
chr11	1307654	1311654	TOLLIP	Housekeeping	4.0	0	0	0	0
chr11	1945278	1949278	MRPL23	Housekeeping	4.0	0	0	0	0
chr11	2374177	2378177	CD81	Housekeeping	4.0	0	0	0	0
chr11	2990377	2994377	NAP1L4	Housekeeping	4.0	3	0	0	0
chr11	3852527	3856527	STIM1	Housekeeping	4.0	1	0	0	1
chr11	6479501	6483501	TIMM10B	Housekeeping	4.0	0	0	0	0
chr11	6610539	6614539	TAF10	Housekeeping	4.0	0	0	0	0
chr11	6681340	6685340	MRPL17	Housekeeping	4.0	2	0	0	0
chr11	8680788	8684788	RPL27A	Housekeeping	4.0	3	0	0	0
chr11	9382652	9386652	IPO7	Housekeeping	4.0	4	0	0	0
chr11	10806940	10810940	EIF4G2	Housekeeping	4.0	1	0	0	0
chr11	10856796	10860796	ZBED5	Housekeeping	4.0	1	1	0	0
chr11	17075715	17079715	RPS13	Housekeeping	4.0	6	0	0	0
chr11	30321104	30325104	ARL14EP	Housekeeping	4.0	0	0	0	0
chr11	32089074	32093074	RCN1	Housekeeping	4.0	2	1	0	0
chr11	32581798	32585798	EIF3M	Housekeeping	4.0	3	0	0	0
chr11	33734479	33738479	CD59	Housekeeping	4.0	3	0	1	0
chr11	34103617	34107617	NAT10	Housekeeping	4.0	2	0	0	0
chr11	43309963	43313963	API5	Housekeeping	4.0	5	0	0	0
chr11	43678680	43682680	HSD17B12	Housekeeping	4.0	2	0	0	0
chr11	45845118	45849118	CRY2	Housekeeping	4.0	0	0	0	0
chr11	46698619	46702619	ARHGAP1	Housekeeping	4.0	4	0	0	0
chr11	46844308	46848308	CKAP5	Housekeeping	4.0	5	0	0	0
chr11	47175125	47179125	ARFGAP2	Housekeeping	4.0	0	1	0	0
chr11	47405132	47409132	SLC39A13	Housekeeping	4.0	4	0	0	1
chr11	47563336	47567336	NDUFS3	Housekeeping	4.0	7	0	0	1
chr11	47563569	47567569	CELF1	Housekeeping	4.0	8	0	0	1
chr11	47640607	47644607	MTCH2	Housekeeping	4.0	5	1	0	0
chr11	47765443	47769443	FNBP4	Housekeeping	4.0	8	0	0	0
chr11	57528803	57532803	TIMM10	Housekeeping	4.0	1	0	0	0
chr11	57710221	57714221	MED19	Housekeeping	4.0	3	1	0	0
chr11	57739491	57743491	SELENOH	Housekeeping	4.0	3	0	0	0
chr11	58577063	58581063	ZFP91	Housekeeping	4.0	1	1	0	0
chr11	58577172	58581172	ZFP91-CNTF	Housekeeping	4.0	0	1	0	0
chr11	59613774	59617774	OSBP	Housekeeping	4.0	0	1	0	0
chr11	59667037	59671037	PATL1	Housekeeping	4.0	1	0	0	0
chr11	59808778	59812778	MRPL16	Housekeeping	4.0	3	0	0	0
chr11	60904585	60908585	PRPF19	Housekeeping	4.0	1	0	0	0
chr11	61159615	61163615	VPS37C	Housekeeping	4.0	5	0	0	0
chr11	61428042	61432042	SDHAF2	Housekeeping	4.0	5	0	0	0
chr11	61790802	61794802	TMEM258	Housekeeping	4.0	4	0	0	0
chr11	62572086	62576086	EEF1G	Housekeeping	4.0	0	1	0	0
chr11	62589637	62593637	TUT1	Housekeeping	4.0	3	0	0	0
chr11	62663210	62667210	C11orf98	Housekeeping	4.0	4	0	0	0
chr11	62677117	62681117	UBXN1	Housekeeping	4.0	6	1	0	1
chr11	62804302	62808302	NXF1	Housekeeping	4.0	1	0	0	0
chr11	62830051	62834051	STX5	Housekeeping	4.0	4	1	0	0
chr11	63983853	63987853	OTUB1	Housekeeping	4.0	7	0	0	0
chr11	64183272	64187272	STIP1	Housekeeping	4.0	3	0	0	0
chr11	64228278	64232278	DNAJC4	Housekeeping	4.0	4	0	0	1
chr11	64232584	64236584	VEGFB	Housekeeping	4.0	2	1	0	0
chr11	64244943	64248943	PPP1R14B	Housekeeping	4.0	0	0	0	0
chr11	64282704	64286704	BAD	Housekeeping	4.0	4	0	0	0
chr11	64316074	64320074	TRMT112	Housekeeping	4.0	2	0	0	0
chr11	64316121	64320121	PRDX5	Housekeeping	4.0	2	0	0	0
chr11	64915553	64919553	PPP2R5B	Housekeeping	4.0	5	0	0	0
chr11	65012160	65016160	ARL2	Housekeeping	4.0	6	0	0	0
chr11	65012182	65016182	ARL2-SNX15	Housekeeping	4.0	6	0	0	0
chr11	65082210	65086210	ZFPL1	Housekeeping	4.0	1	0	0	0
chr11	65120177	65124177	FAU	Housekeeping	4.0	3	0	0	0
chr11	65120183	65124183	MRPL49	Housekeeping	4.0	3	0	0	0
chr11	65570349	65574349	FAM89B	Housekeeping	4.0	0	0	0	0
chr11	65613382	65617382	MAP3K11	Housekeeping	4.0	1	0	0	0
chr11	65661090	65665090	RELA	Housekeeping	4.0	4	0	0	0
chr11	65855126	65859126	MUS81	Housekeeping	4.0	0	0	0	0
chr11	65860026	65864026	CFL1	Housekeeping	4.0	0	0	0	0
chr11	65888673	65892673	CCDC85B	Housekeeping	4.0	1	0	0	0
chr11	65917062	65921062	C11orf68	Housekeeping	4.0	0	0	0	0
chr11	65917274	65921274	DRAP1	Housekeeping	4.0	0	0	0	0
chr11	65959728	65963728	SART1	Housekeeping	4.0	4	0	0	0
chr11	66000228	66004228	BANF1	Housekeeping	4.0	1	0	0	0
chr11	66266590	66270590	RAB1B	Housekeeping	4.0	2	0	0	0
chr11	66287184	66291184	YIF1A	Housekeeping	4.0	1	0	0	0
chr11	66343125	66347125	BRMS1	Housekeeping	4.0	0	0	0	0
chr11	66614626	66618626	RBM14	Housekeeping	4.0	3	0	0	0
chr11	66614626	66618626	RBM14-RBM4	Housekeeping	4.0	3	0	0	0
chr11	66636667	66640667	RBM4	Housekeeping	4.0	1	2	0	0
chr11	67117263	67121263	KDM2A	Housekeeping	4.0	0	0	0	0
chr11	67264473	67268473	GRK2	Housekeeping	4.0	0	0	0	0
chr11	67419183	67423183	PPP1CA	Housekeeping	4.0	4	0	0	0
chr11	67506649	67510649	CDK2AP2	Housekeeping	4.0	1	0	0	0
chr11	68901835	68905835	MRPL21	Housekeeping	4.0	1	0	0	0
chr11	72078693	72082693	NUMA1	Housekeeping	4.0	2	0	0	0
chr11	72101297	72105297	LAMTOR1	Housekeeping	4.0	0	0	0	0
chr11	73596189	73600189	FAM168A	Housekeeping	4.0	3	1	0	0
chr11	73759137	73763137	RAB6A	Housekeeping	4.0	3	0	0	1
chr11	73874901	73878901	COA4	Housekeeping	4.0	3	0	0	0
chr11	74947261	74951261	SPCS2	Housekeeping	4.0	3	0	0	0
chr11	75397515	75401515	RPS3	Housekeeping	4.0	6	0	0	0
chr11	76379132	76383132	THAP12	Housekeeping	4.0	0	0	0	0
chr11	77635794	77639794	CLNS1A	Housekeeping	4.0	4	0	0	0
chr11	82968584	82972584	PRCP	Housekeeping	4.0	1	0	0	0
chr11	86067882	86071882	PICALM	Housekeeping	4.0	0	0	0	0
chr11	106073501	106077501	AASDHPPT	Housekeeping	4.0	0	0	0	0
chr11	108006898	108010898	CUL5	Housekeeping	4.0	6	0	0	0
chr11	110427948	110431948	FDX1	Housekeeping	4.0	2	0	0	0
chr11	117230525	117234525	PCSK7	Housekeeping	4.0	0	0	0	0
chr11	118399346	118403346	ATP5MG	Housekeeping	4.0	4	0	0	0
chr11	119016691	119020691	RPS25	Housekeeping	4.0	3	0	0	0
chr11	130914479	130918479	SNX19	Housekeeping	4.0	0	0	0	0
chr11	134222671	134226671	VPS26B	Housekeeping	4.0	1	0	0	0
chr12	750579	754579	WNK1	Housekeeping	4.0	0	0	0	0
chr12	1686574	1690574	ADIPOR2	Housekeeping	4.0	4	3	0	0
chr12	6491841	6495841	MRPL51	Housekeeping	4.0	0	0	0	0
chr12	6532512	6536512	GAPDH	Housekeeping	4.0	0	0	0	0
chr12	6765475	6769475	MLF2	Housekeeping	4.0	0	0	0	0
chr12	6865119	6869119	TPI1	Housekeeping	4.0	1	0	0	0
chr12	8030716	8034716	FOXJ2	Housekeeping	4.0	4	0	0	0
chr12	8947761	8951761	M6PR	Housekeeping	4.0	1	1	0	0
chr12	12811316	12815316	DDX47	Housekeeping	4.0	3	0	0	0
chr12	15880387	15884387	STRAP	Housekeeping	4.0	1	0	0	0
chr12	22044218	22048218	CMAS	Housekeeping	4.0	1	0	0	0
chr12	27020546	27024546	MED21	Housekeeping	4.0	2	1	0	0
chr12	42324257	42328257	ZCRB1	Housekeeping	4.0	1	1	0	0
chr12	46370773	46374773	SLC38A2	Housekeeping	4.0	0	1	0	0
chr12	48850842	48854842	DDX23	Housekeeping	4.0	4	0	0	0
chr12	49566145	49570145	MCRS1	Housekeeping	4.0	3	0	0	0
chr12	49705725	49709725	TMBIM6	Housekeeping	4.0	1	0	0	1
chr12	51081664	51085664	CSRNP2	Housekeeping	4.0	4	0	0	0
chr12	52067246	52071246	ATG101	Housekeeping	4.0	4	0	0	1
chr12	53004282	53008282	EIF4B	Housekeeping	4.0	2	0	0	0
chr12	53077404	53081404	SPRYD3	Housekeeping	4.0	4	0	0	0
chr12	53293291	53297291	PFDN5	Housekeeping	4.0	4	0	0	0
chr12	53378176	53382176	SP1	Housekeeping	4.0	2	0	0	0
chr12	53450102	53454102	PCBP2	Housekeeping	4.0	5	0	0	1
chr12	53725745	53729745	CALCOCO1	Housekeeping	4.0	0	1	0	0
chr12	55727707	55731707	CD63	Housekeeping	4.0	2	1	0	0
chr12	55815724	55819724	SARNP	Housekeeping	4.0	1	0	0	0
chr12	56102537	56106537	PA2G4	Housekeeping	4.0	1	1	0	0
chr12	56114590	56118590	RPL41	Housekeeping	4.0	3	0	0	0
chr12	56116250	56120250	ESYT1	Housekeeping	4.0	0	0	0	0
chr12	56156346	56160346	MYL6	Housekeeping	4.0	4	0	0	1
chr12	56256384	56260384	ANKRD52	Housekeeping	4.0	3	0	0	0
chr12	56686408	56690408	PTGES3	Housekeeping	4.0	6	0	0	0
chr12	56729628	56733628	NACA	Housekeeping	4.0	9	1	0	0
chr12	57545224	57549224	DCTN2	Housekeeping	4.0	0	1	0	0
chr12	57691841	57695841	OS9	Housekeeping	4.0	2	1	0	0
chr12	57754013	57758013	CDK4	Housekeeping	4.0	1	0	0	0
chr12	57844729	57848729	CTDSP2	Housekeeping	4.0	1	0	0	0
chr12	64402392	64406392	XPOT	Housekeeping	4.0	5	0	0	0
chr12	66168027	66172027	TMBIM4	Housekeeping	4.0	3	0	0	0
chr12	67267358	67271358	CAND1	Housekeeping	4.0	1	0	0	0
chr12	69583426	69587426	CCT2	Housekeeping	4.0	3	0	0	0
chr12	74535835	74539835	ATXN7L3B	Housekeeping	4.0	2	0	0	0
chr12	76082735	76086735	NAP1L1	Housekeeping	4.0	0	0	0	0
chr12	92143846	92147846	BTG1	Housekeeping	4.0	0	0	0	0
chr12	95001748	95005748	NDUFA12	Housekeeping	4.0	5	0	0	0
chr12	95856952	95860952	SNRPF	Housekeeping	4.0	2	0	0	0
chr12	98591591	98595591	SLC25A3	Housekeeping	4.0	2	1	0	0
chr12	101405772	101409772	ARL1	Housekeeping	4.0	2	0	0	0
chr12	102060149	102064149	WASHC3	Housekeeping	4.0	4	0	0	0
chr12	103928107	103932107	HSP90B1	Housekeeping	4.0	1	0	0	0
chr12	104136241	104140241	NFYB	Housekeeping	4.0	2	0	0	0
chr12	107683799	107687799	PWP1	Housekeeping	4.0	4	0	0	0
chr12	107759272	107763272	PRDM4	Housekeeping	4.0	3	1	0	0
chr12	108559400	108563400	SART3	Housekeeping	4.0	1	0	0	0
chr12	108560582	108564582	ISCU	Housekeeping	4.0	0	0	0	0
chr12	109475359	109479359	KCTD10	Housekeeping	4.0	2	0	0	0
chr12	110448422	110452422	ARPC3	Housekeeping	4.0	5	0	0	0
chr12	110467268	110471268	GPN3	Housekeeping	4.0	5	0	0	0
chr12	110500111	110504111	VPS29	Housekeeping	4.0	2	0	0	0
chr12	110581318	110585318	PPTC7	Housekeeping	4.0	2	0	0	0
chr12	110740939	110744939	PPP1CC	Housekeeping	4.0	0	1	0	0
chr12	112011348	112015348	ERP29	Housekeeping	4.0	4	0	0	0
chr12	117188470	117192470	FBXO21	Housekeeping	4.0	3	0	0	0
chr12	118060430	118064430	WSB2	Housekeeping	4.0	1	0	0	0
chr12	118134124	118138124	PEBP1	Housekeeping	4.0	7	0	0	0
chr12	120115502	120119502	RAB35	Housekeeping	4.0	2	0	0	0
chr12	120192715	120196715	GCN1	Housekeeping	4.0	8	0	0	0
chr12	120199235	120203235	RPLP0	Housekeeping	4.0	5	0	0	0
chr12	120436090	120440090	COX6A1	Housekeeping	4.0	6	0	0	0
chr12	120444384	120448384	TRIAP1	Housekeeping	4.0	5	0	0	0
chr12	120467850	120471850	DYNLL1	Housekeeping	4.0	6	0	0	0
chr12	120493946	120497946	SRSF9	Housekeeping	4.0	2	0	0	0
chr12	120531480	120535480	RNF10	Housekeeping	4.0	7	1	0	0
chr12	120685149	120689149	MLEC	Housekeeping	4.0	1	0	0	0
chr12	120902358	120906358	SPPL3	Housekeeping	4.0	1	0	0	0
chr12	122525000	122529000	RSRC2	Housekeeping	4.0	4	0	0	1
chr12	122894127	122898127	VPS37B	Housekeeping	4.0	2	0	0	0
chr12	123270334	123274334	CDK2AP1	Housekeeping	4.0	4	0	1	0
chr12	123456088	123460088	SNRNP35	Housekeeping	4.0	10	0	0	0
chr12	123582533	123586533	TMED2	Housekeeping	4.0	6	0	0	0
chr12	124915368	124919368	UBC	Housekeeping	4.0	4	1	0	0
chr12	131709081	131713081	SFSWAP	Housekeeping	4.0	0	0	0	0
