ring	category	gene	promoter_per_kb	background_per_kb	normalised
25-250 kb	Housekeeping	MRPL57	1.5	0.8311111111111111	1.8048128342245988
25-250 kb	Housekeeping	NUP58	0.25	0.5044444444444445	0.49559471365638763
25-250 kb	Housekeeping	RNF6	0.25	0.4488888888888889	0.556930693069307
25-250 kb	Housekeeping	USP12	0.25	0.6377777777777778	0.39198606271777003
25-250 kb	Housekeeping	RPL21	0.25	0.68	0.3676470588235294
25-250 kb	Housekeeping	GTF3A	0.5	0.6044444444444445	0.8272058823529411
25-250 kb	Housekeeping	POLR1D	0.0	0.4822222222222222	0.0
25-250 kb	Housekeeping	UBL3	0.0	0.3377777777777778	0.0
25-250 kb	Housekeeping	HMGB1	0.0	0.7	0.0
25-250 kb	Housekeeping	USPL1	0.0	0.7	0.0
25-250 kb	Housekeeping	GTF2F2	0.75	0.98	0.7653061224489796
25-250 kb	Housekeeping	TPT1	1.0	0.8555555555555555	1.168831168831169
25-250 kb	Housekeeping	ESD	0.25	0.2822222222222222	0.8858267716535434
25-250 kb	Housekeeping	NUDT15	0.75	0.54	1.3888888888888888
25-250 kb	Housekeeping	MED4	0.5	0.5266666666666666	0.949367088607595
25-250 kb	Housekeeping	ITM2B	0.0	0.49333333333333335	0.0
25-250 kb	Housekeeping	VPS36	0.75	0.5866666666666667	1.2784090909090908
25-250 kb	Housekeeping	SUGT1	0.0	0.5177777777777778	0.0
25-250 kb	Housekeeping	COMMD6	0.25	0.4	0.625
25-250 kb	Housekeeping	IPO5	1.25	0.6466666666666666	1.9329896907216497
25-250 kb	Housekeeping	STK24	0.0	0.54	0.0
25-250 kb	Housekeeping	TPP2	0.25	0.29777777777777775	0.8395522388059702
25-250 kb	Housekeeping	ANKRD10	0.0	0.3377777777777778	0.0
25-250 kb	Housekeeping	PCID2	0.0	0.5088888888888888	0.0
25-250 kb	Housekeeping	LAMP1	0.5	0.4955555555555556	1.0089686098654709
25-250 kb	Housekeeping	TFDP1	0.0	0.34444444444444444	0.0
25-250 kb	Housekeeping	PIP4P1	0.5	0.5844444444444444	0.8555133079847909
25-250 kb	Housekeeping	RAB2B	0.75	1.0933333333333333	0.6859756097560976
25-250 kb	Housekeeping	DAD1	0.75	0.5244444444444445	1.4300847457627117
25-250 kb	Housekeeping	ABHD4	0.75	0.54	1.3888888888888888
25-250 kb	Housekeeping	PSMB5	1.75	1.0377777777777777	1.6862955032119915
25-250 kb	Housekeeping	C14orf119	0.5	1.04	0.4807692307692307
25-250 kb	Housekeeping	BCL2L2	0.25	0.6177777777777778	0.4046762589928058
25-250 kb	Housekeeping	BCL2L2-PABPN1	0.5	0.6333333333333333	0.7894736842105263
25-250 kb	Housekeeping	PABPN1	0.0	0.6466666666666666	0.0
25-250 kb	Housekeeping	NGDN	0.75	0.52	1.4423076923076923
25-250 kb	Housekeeping	DCAF11	0.0	0.49777777777777776	0.0
25-250 kb	Housekeeping	PSME1	0.75	0.4955555555555556	1.513452914798206
25-250 kb	Housekeeping	PSME2	0.25	0.4866666666666667	0.5136986301369862
25-250 kb	Housekeeping	CHMP4A	1.5	0.45555555555555555	3.2926829268292686
25-250 kb	Housekeeping	NEDD8-MDP1	0.75	0.4666666666666667	1.6071428571428572
25-250 kb	Housekeeping	NEDD8	0.75	0.4666666666666667	1.6071428571428572
25-250 kb	Housekeeping	NOP9	0.5	0.4911111111111111	1.0180995475113122
25-250 kb	Housekeeping	KHNYN	0.0	0.3688888888888889	0.0
25-250 kb	Housekeeping	STRN3	0.5	1.0644444444444445	0.46972860125260957
25-250 kb	Housekeeping	HECTD1	0.5	1.271111111111111	0.3933566433566434
25-250 kb	Housekeeping	EAPP	0.75	1.291111111111111	0.580895008605852
25-250 kb	Housekeeping	PSMA6	1.5	1.0666666666666667	1.40625
25-250 kb	Housekeeping	PNN	1.0	0.74	1.3513513513513513
25-250 kb	Housekeeping	RPS29	0.75	0.8044444444444444	0.9323204419889504
25-250 kb	Housekeeping	RPL36AL	0.25	0.8466666666666667	0.2952755905511811
25-250 kb	Housekeeping	SAV1	0.0	0.54	0.0
25-250 kb	Housekeeping	RTRAF	0.25	0.3111111111111111	0.8035714285714286
25-250 kb	Housekeeping	MAPK1IP1L	0.5	0.9622222222222222	0.5196304849884527
25-250 kb	Housekeeping	KTN1	0.5	0.54	0.9259259259259258
25-250 kb	Housekeeping	PSMA3	0.25	0.6844444444444444	0.3652597402597403
25-250 kb	Housekeeping	MNAT1	0.25	0.45111111111111113	0.5541871921182265
25-250 kb	Housekeeping	PPP2R5E	0.0	1.031111111111111	0.0
25-250 kb	Housekeeping	EIF2S1	0.5	0.7733333333333333	0.646551724137931
25-250 kb	Housekeeping	VTI1B	1.0	0.68	1.4705882352941175
25-250 kb	Housekeeping	ZFP36L1	0.0	0.4822222222222222	0.0
25-250 kb	Housekeeping	DCAF5	0.0	0.6311111111111111	0.0
25-250 kb	Housekeeping	ERH	0.75	0.7155555555555555	1.048136645962733
25-250 kb	Housekeeping	SUSD6	0.25	0.6911111111111111	0.3617363344051447
25-250 kb	Housekeeping	RBM25	1.0	1.0355555555555556	0.9656652360515021
25-250 kb	Housekeeping	NUMB	0.5	1.2133333333333334	0.41208791208791207
25-250 kb	Housekeeping	ISCA2	0.0	0.8844444444444445	0.0
25-250 kb	Housekeeping	FCF1	0.75	0.6022222222222222	1.2453874538745389
25-250 kb	Housekeeping	DLST	1.0	0.8066666666666666	1.2396694214876034
25-250 kb	Housekeeping	TMED10	0.5	0.8333333333333334	0.6
25-250 kb	Housekeeping	CIPC	0.25	0.7	0.35714285714285715
25-250 kb	Housekeeping	AHSA1	0.0	0.8755555555555555	0.0
25-250 kb	Housekeeping	SLIRP	0.25	1.051111111111111	0.23784355179704017
25-250 kb	Housekeeping	NDUFB1	1.75	0.6977777777777778	2.50796178343949
25-250 kb	Housekeeping	GOLGA5	0.5	0.5022222222222222	0.995575221238938
25-250 kb	Housekeeping	ITPK1	1.0	0.7244444444444444	1.3803680981595092
25-250 kb	Housekeeping	MOAP1	0.5	0.6777777777777778	0.7377049180327868
25-250 kb	Housekeeping	PAPOLA	1.0	0.5022222222222222	1.991150442477876
25-250 kb	Housekeeping	SETD3	0.0	0.38222222222222224	0.0
25-250 kb	Housekeeping	ZFYVE21	0.5	1.288888888888889	0.3879310344827586
25-250 kb	Housekeeping	BTBD6	0.25	0.6777777777777778	0.3688524590163934
25-250 kb	Housekeeping	EMC7	0.5	0.7733333333333333	0.646551724137931
25-250 kb	Housekeeping	EMC4	1.75	0.7311111111111112	2.3936170212765955
25-250 kb	Housekeeping	SRP14	0.25	0.5133333333333333	0.48701298701298706
25-250 kb	Housekeeping	RTF1	2.25	1.6288888888888888	1.3813096862210097
25-250 kb	Housekeeping	VPS39	0.0	0.5444444444444444	0.0
25-250 kb	Housekeeping	TMEM87A	0.5	0.6955555555555556	0.7188498402555911
25-250 kb	Housekeeping	PDIA3	0.5	0.9377777777777778	0.533175355450237
25-250 kb	Housekeeping	SERF2	1.25	0.9511111111111111	1.314252336448598
25-250 kb	Housekeeping	MFAP1	2.25	0.8266666666666667	2.721774193548387
25-250 kb	Housekeeping	EIF3J	0.75	1.1311111111111112	0.6630648330058939
25-250 kb	Housekeeping	DUT	0.75	0.20444444444444446	3.668478260869565
25-250 kb	Housekeeping	EID1	0.0	0.30444444444444446	0.0
25-250 kb	Housekeeping	SECISBP2L	0.0	0.3466666666666667	0.0
25-250 kb	Housekeeping	COPS2	0.0	0.2733333333333333	0.0
25-250 kb	Housekeeping	ARPP19	1.25	0.5155555555555555	2.4245689655172415
25-250 kb	Housekeeping	RSL24D1	0.0	0.5822222222222222	0.0
25-250 kb	Housekeeping	SLTM	0.75	1.0444444444444445	0.7180851063829787
25-250 kb	Housekeeping	SNX1	0.25	0.7977777777777778	0.31337047353760444
25-250 kb	Housekeeping	CIAO2A	0.25	0.8	0.3125
25-250 kb	Housekeeping	PPIB	1.25	0.9888888888888889	1.2640449438202246
25-250 kb	Housekeeping	TRIP4	1.5	1.208888888888889	1.2408088235294117
25-250 kb	Housekeeping	OAZ2	0.25	1.2866666666666666	0.19430051813471502
25-250 kb	Housekeeping	PDCD7	1.5	0.96	1.5625
25-250 kb	Housekeeping	CLPX	1.25	0.9822222222222222	1.2726244343891402
25-250 kb	Housekeeping	RAB11A	2.0	0.8955555555555555	2.2332506203473947
25-250 kb	Housekeeping	RPL4	1.0	0.9066666666666666	1.1029411764705883
25-250 kb	Housekeeping	RPLP1	0.75	0.38666666666666666	1.9396551724137931
25-250 kb	Housekeeping	NPTN	0.5	0.38	1.3157894736842106
25-250 kb	Housekeeping	UBL7	1.0	0.7111111111111111	1.40625
25-250 kb	Housekeeping	COX5A	1.5	1.0666666666666667	1.40625
25-250 kb	Housekeeping	IMP3	0.0	1.0155555555555555	0.0
25-250 kb	Housekeeping	TSPAN3	0.75	0.43777777777777777	1.7131979695431472
25-250 kb	Housekeeping	MORF4L1	0.25	0.6622222222222223	0.3775167785234899
25-250 kb	Housekeeping	WHAMM	0.25	0.7911111111111111	0.3160112359550562
25-250 kb	Housekeeping	RAMAC	1.25	0.7	1.7857142857142858
25-250 kb	Housekeeping	BTBD1	0.75	0.62	1.2096774193548387
25-250 kb	Housekeeping	SEC11A	0.5	0.7911111111111111	0.6320224719101124
25-250 kb	Housekeeping	MRPL46	0.25	0.3488888888888889	0.7165605095541401
25-250 kb	Housekeeping	AP3S2	1.0	1.011111111111111	0.989010989010989
25-250 kb	Housekeeping	ARPIN-AP3S2	0.75	1.0333333333333334	0.7258064516129031
25-250 kb	Housekeeping	CIB1	1.0	1.08	0.9259259259259258
25-250 kb	Housekeeping	NGRN	1.0	1.0377777777777777	0.9635974304068523
25-250 kb	Housekeeping	CRTC3	0.75	0.9711111111111111	0.7723112128146453
25-250 kb	Housekeeping	FURIN	0.25	0.96	0.2604166666666667
25-250 kb	Housekeeping	SELENOS	1.0	0.34	2.941176470588235
25-250 kb	Housekeeping	MRPL28	0.0	1.1822222222222223	0.0
25-250 kb	Housekeeping	RHOT2	0.0	0.7266666666666667	0.0
25-250 kb	Housekeeping	UBE2I	1.75	0.5577777777777778	3.137450199203187
25-250 kb	Housekeeping	TSR3	0.5	0.6711111111111111	0.7450331125827815
25-250 kb	Housekeeping	HAGH	0.75	0.8911111111111111	0.8416458852867831
25-250 kb	Housekeeping	NDUFB10	0.25	0.86	0.29069767441860467
25-250 kb	Housekeeping	RPS2	0.75	0.8644444444444445	0.8676092544987146
25-250 kb	Housekeeping	E4F1	2.5	0.8288888888888889	3.0160857908847185
25-250 kb	Housekeeping	RNPS1	0.25	0.8511111111111112	0.29373368146214096
25-250 kb	Housekeeping	PDPK1	1.0	0.8911111111111111	1.1221945137157108
25-250 kb	Housekeeping	KCTD5	1.0	0.8977777777777778	1.113861386138614
25-250 kb	Housekeeping	ELOB	0.5	0.9022222222222223	0.5541871921182265
25-250 kb	Housekeeping	PAM16	1.75	1.4155555555555555	1.2362637362637363
25-250 kb	Housekeeping	CORO7-PAM16	2.25	1.2866666666666666	1.7487046632124352
25-250 kb	Housekeeping	DNAJA3	1.25	1.291111111111111	0.96815834767642
25-250 kb	Housekeeping	MGRN1	1.25	1.288888888888889	0.9698275862068965
25-250 kb	Housekeeping	NUDT16L1	0.0	1.2577777777777779	0.0
25-250 kb	Housekeeping	NUBP1	0.75	0.8577777777777778	0.8743523316062176
25-250 kb	Housekeeping	DEXI	0.0	0.7155555555555555	0.0
25-250 kb	Housekeeping	GSPT1	0.75	1.1977777777777778	0.6261595547309833
25-250 kb	Housekeeping	BFAR	1.5	1.1155555555555556	1.344621513944223
25-250 kb	Housekeeping	NOMO1	0.75	1.2022222222222223	0.6238447319778189
25-250 kb	Housekeeping	NPIPA1	0.0	1.08	0.0
25-250 kb	Housekeeping	RRN3	1.75	0.7666666666666667	2.282608695652174
25-250 kb	Housekeeping	RPS15A	1.0	1.1555555555555554	0.8653846153846154
25-250 kb	Housekeeping	GDE1	0.75	1.031111111111111	0.7273706896551724
25-250 kb	Housekeeping	NPIPB3	0.25	1.051111111111111	0.23784355179704017
25-250 kb	Housekeeping	METTL9	1.25	1.1311111111111112	1.1051080550098231
25-250 kb	Housekeeping	GGA2	1.0	1.2555555555555555	0.7964601769911505
25-250 kb	Housekeeping	UBFD1	0.75	1.268888888888889	0.5910683012259194
25-250 kb	Housekeeping	NDUFAB1	1.5	1.2266666666666666	1.2228260869565217
25-250 kb	Housekeeping	LCMT1	0.75	1.028888888888889	0.7289416846652267
25-250 kb	Housekeeping	NSMCE1	0.5	0.6777777777777778	0.7377049180327868
25-250 kb	Housekeeping	SGF29	1.5	1.6022222222222222	0.9361997226074896
25-250 kb	Housekeeping	NFATC2IP	1.5	1.3044444444444445	1.149914821124361
25-250 kb	Housekeeping	MAZ	0.0	1.54	0.0
25-250 kb	Housekeeping	CDIPT	0.5	1.4088888888888889	0.3548895899053628
25-250 kb	Housekeeping	TMEM219	2.0	1.4155555555555555	1.4128728414442702
25-250 kb	Housekeeping	CD2BP2	0.0	1.64	0.0
25-250 kb	Housekeeping	TBC1D10B	0.0	1.6022222222222222	0.0
25-250 kb	Housekeeping	DCTPP1	0.75	1.4644444444444444	0.5121396054628224
25-250 kb	Housekeeping	ZNF768	0.25	1.508888888888889	0.16568483063328424
25-250 kb	Housekeeping	FBRS	0.5	1.5177777777777777	0.32942898975109813
25-250 kb	Housekeeping	BCL7C	0.0	1.2666666666666666	0.0
25-250 kb	Housekeeping	VKORC1	2.0	1.3066666666666666	1.530612244897959
25-250 kb	Housekeeping	DNAJA2	0.5	0.9088888888888889	0.5501222493887531
25-250 kb	Housekeeping	LONP2	0.5	0.6622222222222223	0.7550335570469798
25-250 kb	Housekeeping	N4BP1	1.5	0.6266666666666667	2.3936170212765955
25-250 kb	Housekeeping	NUDT21	0.25	0.4666666666666667	0.5357142857142857
25-250 kb	Housekeeping	HERPUD1	0.25	0.6555555555555556	0.3813559322033898
25-250 kb	Housekeeping	ARL2BP	1.0	0.7977777777777778	1.2534818941504178
25-250 kb	Housekeeping	POLR2C	0.25	0.7733333333333333	0.3232758620689655
25-250 kb	Housekeeping	USB1	0.0	0.8777777777777778	0.0
25-250 kb	Housekeeping	CSNK2A2	0.25	0.7822222222222223	0.3196022727272727
25-250 kb	Housekeeping	DYNC1LI2	0.25	1.0222222222222221	0.24456521739130438
25-250 kb	Housekeeping	CIAO2B	0.5	1.1844444444444444	0.42213883677298314
25-250 kb	Housekeeping	E2F4	0.75	1.0377777777777777	0.7226980728051392
25-250 kb	Housekeeping	TMEM208	0.0	0.9666666666666667	0.0
25-250 kb	Housekeeping	ATP6V0D1	0.5	1.0733333333333333	0.46583850931677023
25-250 kb	Housekeeping	RANBP10	1.0	1.3488888888888888	0.741350906095552
25-250 kb	Housekeeping	THAP11	0.75	1.3022222222222222	0.5759385665529011
25-250 kb	Housekeeping	NUTF2	0.75	1.3222222222222222	0.5672268907563025
25-250 kb	Housekeeping	PLA2G15	0.5	1.008888888888889	0.49559471365638763
25-250 kb	Housekeeping	CHTF8	0.0	1.4044444444444444	0.0
25-250 kb	Housekeeping	CYB5B	2.0	1.2533333333333334	1.5957446808510638
25-250 kb	Housekeeping	NOB1	1.25	1.2	1.0416666666666667
25-250 kb	Housekeeping	DDX19A	2.25	1.528888888888889	1.471656976744186
25-250 kb	Housekeeping	DHX38	0.5	0.7	0.7142857142857143
25-250 kb	Housekeeping	PSMD7	1.0	0.9355555555555556	1.0688836104513064
25-250 kb	Housekeeping	GLG1	0.25	1.2022222222222223	0.20794824399260628
25-250 kb	Housekeeping	WDR59	0.0	1.08	0.0
25-250 kb	Housekeeping	CFDP1	1.0	1.0711111111111111	0.9336099585062241
25-250 kb	Housekeeping	GABARAPL2	0.5	0.9777777777777777	0.5113636363636364
25-250 kb	Housekeeping	TERF2IP	1.5	0.8777777777777778	1.7088607594936709
25-250 kb	Housekeeping	HSBP1	0.25	0.4088888888888889	0.6114130434782609
25-250 kb	Housekeeping	ZDHHC7	1.25	0.7333333333333333	1.7045454545454546
25-250 kb	Housekeeping	EMC8	0.5	0.48	1.0416666666666667
25-250 kb	Housekeeping	MAP1LC3B	1.5	0.6111111111111112	2.454545454545454
25-250 kb	Housekeeping	ZC3H18	0.75	0.4	1.875
25-250 kb	Housekeeping	APRT	0.25	0.4622222222222222	0.5408653846153847
25-250 kb	Housekeeping	RPL13	1.25	1.1288888888888888	1.1072834645669292
25-250 kb	Housekeeping	ZNF276	0.5	1.22	0.4098360655737705
25-250 kb	Housekeeping	TCF25	1.25	1.0711111111111111	1.1670124481327802
25-250 kb	Housekeeping	MRM3	1.0	1.0644444444444445	0.9394572025052191
25-250 kb	Housekeeping	TIMM22	1.5	1.1288888888888888	1.328740157480315
25-250 kb	Housekeeping	CRK	2.0	1.4844444444444445	1.347305389221557
25-250 kb	Housekeeping	PRPF8	1.5	1.34	1.1194029850746268
25-250 kb	Housekeeping	RPA1	1.25	1.191111111111111	1.0494402985074627
25-250 kb	Housekeeping	OVCA2	0.25	1.2666666666666666	0.19736842105263158
25-250 kb	Housekeeping	TSR1	0.0	1.2844444444444445	0.0
25-250 kb	Housekeeping	TAX1BP3	0.75	0.9288888888888889	0.8074162679425837
25-250 kb	Housekeeping	EMC6	0.75	0.9266666666666666	0.8093525179856116
25-250 kb	Housekeeping	P2RX5-TAX1BP3	0.5	0.94	0.5319148936170213
25-250 kb	Housekeeping	ANKFY1	1.75	1.1644444444444444	1.5028625954198473
25-250 kb	Housekeeping	UBE2G1	1.75	1.0177777777777777	1.7194323144104806
25-250 kb	Housekeeping	PELP1	0.75	1.0444444444444445	0.7180851063829787
25-250 kb	Housekeeping	PSMB6	1.25	1.1333333333333333	1.1029411764705883
25-250 kb	Housekeeping	RNF167	0.25	1.22	0.20491803278688525
25-250 kb	Housekeeping	SLC25A11	0.25	1.2177777777777778	0.2052919708029197
25-250 kb	Housekeeping	PFN1	0.0	1.248888888888889	0.0
25-250 kb	Housekeeping	SPAG7	0.75	1.2755555555555556	0.587979094076655
25-250 kb	Housekeeping	RNASEK	0.5	0.7133333333333334	0.7009345794392523
25-250 kb	Housekeeping	RNASEK-C17orf49	0.5	0.7133333333333334	0.7009345794392523
25-250 kb	Housekeeping	DVL2	0.5	1.0155555555555555	0.4923413566739606
25-250 kb	Housekeeping	GABARAP	0.0	1.0066666666666666	0.0
25-250 kb	Housekeeping	CTDNEP1	0.25	0.9533333333333334	0.26223776223776224
25-250 kb	Housekeeping	TMEM256	0.5	1.1333333333333333	0.4411764705882353
25-250 kb	Housekeeping	TMEM256-PLSCR3	0.5	1.1333333333333333	0.4411764705882353
25-250 kb	Housekeeping	SENP3-EIF4A1	0.0	1.2244444444444444	0.0
25-250 kb	Housekeeping	EIF4A1	0.0	1.251111111111111	0.0
25-250 kb	Housekeeping	FXR2	1.5	1.06	1.4150943396226414
25-250 kb	Housekeeping	TRAPPC1	0.0	0.8533333333333334	0.0
25-250 kb	Housekeeping	RPL26	1.25	0.8977777777777778	1.3923267326732673
25-250 kb	Housekeeping	STX8	0.75	0.8466666666666667	0.8858267716535433
25-250 kb	Housekeeping	UBB	1.25	1.06	1.1792452830188678
25-250 kb	Housekeeping	MPRIP	0.25	0.5977777777777777	0.41821561338289964
25-250 kb	Housekeeping	MED9	0.75	0.9088888888888889	0.8251833740831296
25-250 kb	Housekeeping	TOM1L2	0.5	0.6666666666666666	0.75
25-250 kb	Housekeeping	ALKBH5	0.5	0.8888888888888888	0.5625
25-250 kb	Housekeeping	AKAP10	0.75	0.9311111111111111	0.8054892601431981
25-250 kb	Housekeeping	USP22	0.5	0.7644444444444445	0.6540697674418604
25-250 kb	Housekeeping	WSB1	1.0	0.5311111111111111	1.882845188284519
25-250 kb	Housekeeping	TNFAIP1	0.5	0.7111111111111111	0.703125
25-250 kb	Housekeeping	SUPT6H	0.25	1.1111111111111112	0.22499999999999998
25-250 kb	Housekeeping	RPL23A	1.0	1.1066666666666667	0.9036144578313253
25-250 kb	Housekeeping	ERAL1	1.25	0.9222222222222223	1.355421686746988
25-250 kb	Housekeeping	FLOT2	0.5	1.0177777777777777	0.49126637554585156
25-250 kb	Housekeeping	NUFIP2	0.25	1.1977777777777778	0.20871985157699444
25-250 kb	Housekeeping	COPRS	0.5	1.1933333333333334	0.41899441340782123
25-250 kb	Housekeeping	RPL23	0.75	1.2533333333333334	0.5984042553191489
25-250 kb	Housekeeping	LASP1	0.0	1.2622222222222221	0.0
25-250 kb	Housekeeping	RPL19	1.0	1.531111111111111	0.6531204644412192
25-250 kb	Housekeeping	MIEN1	1.5	0.9155555555555556	1.6383495145631068
25-250 kb	Housekeeping	PSMD3	0.25	1.0933333333333333	0.22865853658536586
25-250 kb	Housekeeping	MSL1	0.5	1.1955555555555555	0.41821561338289964
25-250 kb	Housekeeping	CASC3	0.75	1.1511111111111112	0.6515444015444015
25-250 kb	Housekeeping	EIF1	0.5	0.8288888888888889	0.6032171581769437
25-250 kb	Housekeeping	CNP	0.25	1.2044444444444444	0.20756457564575645
25-250 kb	Housekeeping	DNAJC7	0.75	1.2044444444444444	0.6226937269372694
25-250 kb	Housekeeping	STAT5B	0.0	1.26	0.0
25-250 kb	Housekeeping	RETREG3	0.5	1.248888888888889	0.400355871886121
25-250 kb	Housekeeping	VPS25	1.5	1.3577777777777778	1.104746317512275
25-250 kb	Housekeeping	COA3	0.5	1.3733333333333333	0.3640776699029126
25-250 kb	Housekeeping	PSME3	2.0	1.3955555555555557	1.4331210191082802
25-250 kb	Housekeeping	AARSD1	2.0	1.3422222222222222	1.490066225165563
25-250 kb	Housekeeping	PTGES3L-AARSD1	0.75	1.3644444444444443	0.5496742671009772
25-250 kb	Housekeeping	RPL27	1.25	1.3022222222222222	0.9598976109215017
25-250 kb	Housekeeping	VAT1	1.25	1.2844444444444445	0.9731833910034602
25-250 kb	Housekeeping	TMEM101	0.0	1.0422222222222222	0.0
25-250 kb	Housekeeping	LSM12	1.0	1.0555555555555556	0.9473684210526315
25-250 kb	Housekeeping	G6PC3	1.0	1.0555555555555556	0.9473684210526315
25-250 kb	Housekeeping	NMT1	0.75	1.2777777777777777	0.5869565217391305
25-250 kb	Housekeeping	HEXIM1	0.0	1.0133333333333334	0.0
25-250 kb	Housekeeping	CDC27	0.25	0.7622222222222222	0.3279883381924198
25-250 kb	Housekeeping	NPEPPS	1.75	0.98	1.7857142857142858
25-250 kb	Housekeeping	KPNB1	1.25	1.0444444444444445	1.1968085106382977
25-250 kb	Housekeeping	SP2	0.25	0.9533333333333334	0.26223776223776224
25-250 kb	Housekeeping	CBX1	0.75	0.7066666666666667	1.0613207547169812
25-250 kb	Housekeeping	CALCOCO2	1.25	1.1133333333333333	1.122754491017964
25-250 kb	Housekeeping	ATP5MC1	1.0	1.2666666666666666	0.7894736842105263
25-250 kb	Housekeeping	UBE2Z	1.0	1.2822222222222222	0.7798960138648181
25-250 kb	Housekeeping	LRRC59	0.5	0.6444444444444445	0.7758620689655172
25-250 kb	Housekeeping	RSAD1	1.0	0.74	1.3513513513513513
25-250 kb	Housekeeping	ANKRD40	1.25	0.7244444444444444	1.7254601226993864
25-250 kb	Housekeeping	LUC7L3	1.0	0.7177777777777777	1.3931888544891642
25-250 kb	Housekeeping	SPAG9	0.5	0.9444444444444444	0.5294117647058824
25-250 kb	Housekeeping	NME1-NME2	1.5	0.9088888888888889	1.6503667481662592
25-250 kb	Housekeeping	NME2	1.0	0.9311111111111111	1.0739856801909309
25-250 kb	Housekeeping	UTP18	0.5	0.9111111111111111	0.5487804878048781
25-250 kb	Housekeeping	SRSF1	0.5	0.6066666666666667	0.8241758241758241
25-250 kb	Housekeeping	DYNLL2	0.0	0.5977777777777777	0.0
25-250 kb	Housekeeping	SUPT4H1	0.25	0.6466666666666666	0.3865979381443299
25-250 kb	Housekeeping	DHX40	0.25	1.0355555555555556	0.24141630901287553
25-250 kb	Housekeeping	MAP3K3	0.25	0.8488888888888889	0.2945026178010471
25-250 kb	Housekeeping	PSMC5	0.0	0.9022222222222223	0.0
25-250 kb	Housekeeping	FTSJ3	0.0	0.9088888888888889	0.0
25-250 kb	Housekeeping	SMARCD2	0.5	0.8688888888888889	0.5754475703324808
25-250 kb	Housekeeping	RPL38	0.75	0.6977777777777778	1.0748407643312101
25-250 kb	Housekeeping	MRPL58	0.75	1.12	0.6696428571428571
25-250 kb	Housekeeping	ATP5PD	0.25	1.1777777777777778	0.2122641509433962
25-250 kb	Housekeeping	SUMO2	0.5	1.3844444444444444	0.36115569823434995
25-250 kb	Housekeeping	MRPS7	0.5	1.5955555555555556	0.31337047353760444
25-250 kb	Housekeeping	GRB2	1.0	1.3844444444444444	0.7223113964686999
25-250 kb	Housekeeping	WBP2	1.75	1.1088888888888888	1.5781563126252507
25-250 kb	Housekeeping	MRPL38	1.25	1.1622222222222223	1.0755258126195029
25-250 kb	Housekeeping	PRPSAP1	0.0	1.0733333333333333	0.0
25-250 kb	Housekeeping	UBE2O	1.0	1.1511111111111112	0.8687258687258687
25-250 kb	Housekeeping	SRSF2	0.0	0.9777777777777777	0.0
25-250 kb	Housekeeping	EIF4A3	1.25	0.7688888888888888	1.6257225433526012
25-250 kb	Housekeeping	CHMP6	0.75	0.39555555555555555	1.8960674157303372
25-250 kb	Housekeeping	NPLOC4	1.75	0.7911111111111111	2.212078651685393
25-250 kb	Housekeeping	HGS	0.5	0.8777777777777778	0.569620253164557
25-250 kb	Housekeeping	MCRIP1	0.5	0.9088888888888889	0.5501222493887531
25-250 kb	Housekeeping	P4HB	0.75	0.7955555555555556	0.9427374301675977
25-250 kb	Housekeeping	ANAPC11	0.5	0.8022222222222222	0.6232686980609419
25-250 kb	Housekeeping	ASPSCR1	1.75	0.7755555555555556	2.2564469914040113
25-250 kb	Housekeeping	DUS1L	0.75	0.8711111111111111	0.8609693877551021
25-250 kb	Housekeeping	CSNK1D	0.25	0.9	0.2777777777777778
25-250 kb	Housekeeping	FN3KRP	1.0	0.9111111111111111	1.0975609756097562
25-250 kb	Housekeeping	MYL12A	0.0	0.8577777777777778	0.0
25-250 kb	Housekeeping	MYL12B	0.5	0.8555555555555555	0.5844155844155845
25-250 kb	Housekeeping	RAB12	0.25	0.4022222222222222	0.6215469613259669
25-250 kb	Housekeeping	RALBP1	0.25	0.7488888888888889	0.33382789317507416
25-250 kb	Housekeeping	VAPA	0.25	0.3844444444444444	0.6502890173410405
25-250 kb	Housekeeping	NAPG	0.5	0.26222222222222225	1.906779661016949
25-250 kb	Housekeeping	PSMG2	0.5	0.9511111111111111	0.5257009345794392
25-250 kb	Housekeeping	SS18	0.25	0.64	0.390625
25-250 kb	Housekeeping	GALNT1	0.0	0.3288888888888889	0.0
25-250 kb	Housekeeping	SLC39A6	0.75	0.5555555555555556	1.3499999999999999
25-250 kb	Housekeeping	MBD2	0.5	0.3088888888888889	1.6187050359712232
25-250 kb	Housekeeping	TXNL1	0.25	0.35777777777777775	0.6987577639751553
25-250 kb	Housekeeping	LMAN1	0.0	0.36666666666666664	0.0
25-250 kb	Housekeeping	TMX3	0.75	0.2111111111111111	3.5526315789473686
25-250 kb	Housekeeping	CDC34	0.5	0.9244444444444444	0.5408653846153847
25-250 kb	Housekeeping	BSG	1.25	0.9622222222222222	1.2990762124711317
25-250 kb	Housekeeping	RNF126	0.75	1.1066666666666667	0.677710843373494
25-250 kb	Housekeeping	R3HDM4	1.25	1.1466666666666667	1.0901162790697674
25-250 kb	Housekeeping	TMEM259	1.0	1.08	0.9259259259259258
25-250 kb	Housekeeping	GPX4	0.75	1.0577777777777777	0.7090336134453782
25-250 kb	Housekeeping	STK11	2.0	0.9222222222222223	2.1686746987951806
25-250 kb	Housekeeping	CIRBP	0.0	0.9933333333333333	0.0
